image_id,source_file_path,suggested_scene,quality_tags,generator,model,prompt,source_type,split,notes,exists
cafe_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_collage_0008.jpg,cafe,collage,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Kee…",synthetic,pilot_review,Qwen pilot variant. 拼图样本，审核后再决定是否训练,true
cafe_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_low_light_0002.jpg,cafe,low_light,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep t…",synthetic,pilot_review,Qwen pilot variant. 低光困难样本,true
cafe_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_normal_0001.jpg,cafe,normal,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sc…",synthetic,pilot_review,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片,true
cafe_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_overexposed_0010.jpg,cafe,overexposed,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sce…",synthetic,pilot_review,Qwen pilot variant. 轻微过曝，不能完全丢失主体,true
cafe_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_partial_subject_0006.jpg,cafe,partial_subject,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…",synthetic,pilot_review,Qwen pilot variant. 主体部分裁切,true
cafe_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_screenshot_text_overlay_0007.jpg,cafe,"screenshot,text_overlay",dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll…",synthetic,pilot_review,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练,true
cafe_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/cafe/cafe_qwen_weird_angle_0005.jpg,cafe,weird_angle,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…",synthetic,pilot_review,Qwen pilot variant. 奇怪角度，模拟随手拍,true
cafe_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_blurry_compressed_0003.jpg,cafe,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adverti…",synthetic,pilot_review,Qwen pilot variant. 轻微手抖和压缩，不要极端糊,true
cafe_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_cluttered_0004.jpg,cafe,cluttered,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sc…",synthetic,pilot_review,Qwen pilot variant. 杂物背景，保留主体,true
cafe_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_low_light_0002.jpg,cafe,low_light,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: cafe. Visual anchor: a realistic coffee shop moment with coffee cup, small table, warm interior, people nearby but not posed. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: cafe.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep t…",synthetic,pilot_review,Qwen pilot variant. 低光困难样本,true
